SaleID,price
150288,1825.19607632014
150289,357.8331380960012
150290,5027.591969684108
150291,21499.95859203262
150292,8953.000913487314
150293,2869.338803246592
150294,13940.80423725411
150295,953.968755128906
150296,9562.190478456647
150297,404.7258385420668
150298,3477.9195078244225
150299,226.69134086064008
150300,3989.326842395441
150301,29243.2885428219
150302,672.223568613447
150303,3628.8229029280087
150304,938.0543363701914
150305,2526.6937495592706
150306,4885.4348676088985
150307,13275.817534581138
150308,1302.5202962998746
150309,1584.0857770118753
150310,1024.4046670807877
150311,13750.6028307144
150312,8544.96168940053
150313,6978.7885045341045
150314,514.2316951592691
150315,2139.404711384668
150316,18950.64426251016
150317,17213.21905837128
150318,6205.321872044211
150319,17497.68361881315
150320,3447.380271501056
150321,2804.0131772049635
150322,4205.700109025763
150323,9756.558965194392
150324,969.5220128926728
150325,1258.1083826247961
150326,474.7462409284617
150327,379.00286089368296
150328,2122.868461445143
150329,7677.103113958602
150330,9871.543569730937
150331,218.7099209089862
150332,67742.45720030868
150333,2853.096100405538
150334,206.56814950642752
150335,9634.731980034067
150336,819.5906475108368
150337,3605.885858282568
150338,12872.60990893855
150339,3130.8190739900488
150340,11743.243172110586
150341,5421.216379007117
150342,2653.17726811837
150343,2799.9181968053053
150344,3802.9855400992337
150345,14445.322137428047
150346,3452.8908664046535
150347,7950.238713739547
150348,2604.3451525455753
150349,1720.2450390441961
150350,1723.9156771543958
150351,20872.59969546398
150352,12447.59729553509
150353,965.2749193406478
150354,2257.0343366402385
150355,13756.483987331369
150356,1875.6767427583818
150357,741.643868293151
150358,13378.008086580234
150359,6080.736767008993
150360,3886.110857308031
150361,1681.7975031822966
150362,2292.8619554770758
150363,21318.498570121446
150364,999.3900339322317
150365,11640.993786712905
150366,5972.849739417402
150367,27921.565364480404
150368,1813.8051996383547
150369,1384.383656829899
150370,802.2008984191839
150371,11167.355739812292
150372,1945.6876734599746
150373,4662.356714921562
150374,3950.2928858854484
150375,2351.6734786086704
150376,810.6986456367202
150377,6505.80375043453
150378,10729.443238774784
150379,2863.757157035979
150380,4425.725823221703
150381,5629.501053002876
150382,12756.373877536516
150383,3473.2012368042097
150384,3335.0000966810203
150385,1520.4350917382842
150386,5493.216496893585
150387,6741.557239647656
150388,6019.41214164336
150389,876.4936735795857
150390,148.60452513933507
150391,1237.2157477012943
150392,1253.8765345479483
150393,2207.630367113041
150394,1829.1526264828526
150395,2453.90274871685
150396,2286.815808917858
150397,6806.50597763065
150398,19092.643926643526
150399,754.748468303686
150400,8552.205607974069
150401,7120.73695546359
150402,1126.3703416484736
150403,1078.519636172361
150404,6904.685937093278
150405,6491.40265742429
150406,4589.029156522067
150407,1931.6846990673066
150408,10096.18083856448
150409,17540.750898722865
150410,10382.694150758856
150411,4228.414327014374
150412,2599.235645772718
150413,5194.680221370623
150414,12962.957849617227
150415,10036.702612516458
150416,16361.763139776791
150417,1770.4280414691907
150418,2159.0318653671898
150419,977.0517573976404
150420,9251.203883236863
150421,4673.269081493645
150422,19306.63683593917
150423,747.8461987680234
150424,7576.14850494016
150425,3507.9081510542283
150426,7721.643015285801
150427,496.843807179423
150428,13467.243680913649
150429,6298.588405929492
150430,2766.1880633837645
150431,1519.7893630137576
150432,666.2316741074426
150433,10214.105487405093
150434,3023.911515083815
150435,40106.40436813797
150436,529.8573498672642
150437,738.691254618276
150438,1856.8834328082637
150439,1133.3140609667867
150440,1420.4460290846
150441,414.52291820629694
150442,3216.0639605274555
150443,3337.7554475256384
150444,14317.14317507402
150445,17690.64941389894
150446,11357.4582285646
150447,152.3378852214259
150448,13975.21783852941
150449,23094.629866286847
150450,5973.1139813711
150451,1249.6283639287171
150452,4682.030380497491
150453,10785.776315833837
150454,7080.789965697355
150455,7064.31037887685
150456,17180.524257284233
150457,1375.3590081429545
150458,10621.323939355509
150459,10600.576746401774
150460,3814.8231946410006
150461,1491.7509310866885
150462,8897.451346859358
150463,3716.7268838128607
150464,5808.738275509328
150465,11781.8685473645
150466,1811.1373659272074
150467,12629.698648056697
150468,5606.2320434769135
150469,4664.372381015096
150470,1851.2606294240104
150471,4201.162704964271
150472,10981.488477467263
150473,3270.4605076152034
150474,1244.383139719932
150475,727.3010326177667
150476,845.7643899722377
150477,5221.3690439130205
150478,719.1537272606968
150479,1306.5495788983117
150480,5583.481997158531
150481,1456.6570277090786
150482,1237.4800922638071
150483,2408.0590888076026
150484,1936.945493231679
150485,1494.8909495188987
150486,802.6616774730362
150487,1141.3615137737834
150488,976.4994403033766
150489,1183.2843975915043
150490,10140.714820813095
150491,10173.187383894512
150492,4255.255399725629
150493,4249.075634170345
150494,15055.173235652896
150495,7887.103574336466
150496,2394.3513764327063
150497,3095.291323787058
150498,66866.52246603987
150499,10237.53594766473
150500,3599.854460198432
150501,10207.137371113848
150502,7844.945607196787
150503,14165.766248504297
150504,2352.7803324830465
150505,4334.106729917465
150506,2377.3795913898566
150507,1812.6394412811746
150508,1408.057667044091
150509,8909.522925821231
150510,3499.605507583734
150511,1796.1916186113301
150512,6606.4154750254165
150513,1001.8578282429888
150514,708.9758367039097
150515,1991.6097339288604
150516,862.6101459863019
150517,899.3306974115795
150518,1883.3981726398379
150519,4754.793289682173
150520,5437.879102154291
150521,8653.818457802776
150522,16640.083461912312
150523,22064.32145649514
150524,3016.410141040242
150525,14072.139656558293
150526,767.6061545725564
150527,1112.6202581115413
150528,7897.802481143635
150529,2998.397935699366
150530,7731.946511810876
150531,6338.635419566004
150532,7327.52654184619
150533,1329.4513168280164
150534,14049.207318599147
150535,13140.74977112874
150536,6681.722398157375
150537,491.79006299162586
150538,2190.3443624885836
150539,11046.535302836006
150540,13357.336772633553
150541,8541.992638883714
150542,1339.4684249161223
150543,10848.563434014719
150544,7096.50953133314
150545,836.0885417485679
150546,5410.5172685268735
150547,1986.1065543522109
150548,1920.2308687391082
150549,825.1582577162656
150550,3256.6324935897655
150551,29165.366770028613
150552,6275.903996652545
150553,1795.8396227558962
150554,8793.210272708513
150555,4227.198931271472
150556,21403.009379736694
150557,6225.965910391913
150558,2709.4993088554475
150559,5666.067555392237
150560,2545.997611409768
150561,2755.7197099102737
150562,995.9889496513988
150563,9215.744087605053
150564,14316.645414259572
150565,1826.6741436542743
150566,3592.178822771576
150567,1220.8844175114348
150568,1041.2728788266695
150569,7511.744603755631
150570,1584.7996135152744
150571,15540.625726213912
150572,2211.1462506422076
150573,10211.015335696979
150574,11646.632659942177
150575,1715.421173588656
150576,1343.787656054857
150577,481.7480641243421
150578,13326.86555206306
150579,343.40858086119374
150580,4750.0272230942755
150581,27512.7468225009
150582,4537.457071908946
150583,2396.768598005685
150584,13707.24996443286
150585,560.8322506442398
150586,13124.375660774233
150587,3869.813077470831
150588,475.08187833264435
150589,5230.265649986357
150590,11902.583925531664
150591,11921.936603734268
150592,1663.6552908376862
150593,14737.68178868049
150594,1716.3008114277657
150595,23635.264695591166
150596,1756.3425368741018
150597,6932.280997152579
150598,5062.567730361179
150599,654.1058443785055
150600,8472.983211466088
150601,1635.2631417815783
150602,18455.894851682482
150603,10472.68573954967
150604,2251.0326179369113
150605,1986.6421719594473
150606,4642.384469751922
150607,4842.798163092066
150608,1384.7312350601965
150609,1050.3160043135667
150610,1490.9002922291756
150611,1863.05213335365
150612,7792.760918654736
150613,913.4071197379128
150614,30310.851717222413
150615,548.2442430988295
150616,9771.763857491946
150617,546.9104655845728
150618,1752.4351294568705
150619,13569.31195855315
150620,3460.3957100537655
150621,7432.783888255774
150622,9835.803510570186
150623,9760.190289191078
150624,346.9520713698517
150625,5031.253315180359
150626,2919.2282568395754
150627,7032.601449994155
150628,573.9762355500308
150629,1096.5830561354674
150630,4780.9520058234975
150631,12832.544074792686
150632,1689.690639463422
150633,5764.166642177019
150634,7453.227761157157
150635,2317.603454345675
150636,5885.774892752242
150637,602.9761558211414
150638,13922.832074814507
150639,7051.818897588586
150640,988.7045926568701
150641,20575.344120898906
150642,9446.35617346297
150643,5761.4386285681285
150644,23769.430063408534
150645,17152.721947095088
150646,10901.984321746639
150647,3093.1685996639317
150648,4612.88472915071
150649,12153.789450314882
150650,4345.358469975629
150651,1333.0096613608937
150652,27823.576264432617
150653,1064.9814668678823
150654,4181.128447147367
150655,5087.339034791485
150656,984.7541894701867
150657,13214.438261581026
150658,1315.0012147488687
150659,8612.337181187744
150660,1194.7007197310509
150661,331.5104308373211
150662,7839.944605521781
150663,2984.9459487032536
150664,10528.029640866347
150665,960.5960421819091
150666,1394.9620785630145
150667,5581.520203410631
150668,3903.8712131908387
150669,4760.121959503478
150670,5917.488997587419
150671,3928.6416409907224
150672,2147.243673998807
150673,4828.748066801789
150674,21300.367349067743
150675,4511.506238129073
150676,1252.5233732235415
150677,909.1932484870292
150678,2141.3225655721953
150679,4105.505449142793
150680,2415.5356434167525
150681,26027.250882221466
150682,2443.8909773726
150683,6458.789651368451
150684,1978.0674383435166
150685,961.6681271641096
150686,19852.105111957047
150687,2892.520927968397
150688,1961.7142679684275
150689,1160.3944183539443
150690,844.9194820083733
150691,12926.644083568746
150692,994.5321429095178
150693,5131.884473285246
150694,5112.211025551635
150695,6551.024070201215
150696,1328.224836561254
150697,2480.1058208680615
150698,35205.651077931456
150699,1226.0910627778826
150700,23167.685340847067
150701,864.9268386933742
150702,9409.586742487387
150703,13546.193987173308
150704,5459.585472010418
150705,1069.8434557624735
150706,11206.858110461651
150707,5003.730273622584
150708,1324.1092057704977
150709,1744.6674032185824
150710,10994.816315464515
150711,4434.030705182982
150712,6771.365486877401
150713,7360.999187876006
150714,2485.9020296636613
150715,18891.896721241676
150716,296.3684417851639
150717,45377.94879887777
150718,9481.003787747457
150719,5074.733990541896
150720,5922.653574461847
150721,3238.288754383802
150722,2753.75583032589
150723,3450.696407262917
150724,1489.0212850439918
150725,983.2476185404471
150726,1476.6774564615187
150727,10593.027732221726
150728,32045.11343253441
150729,2987.764946661915
150730,5966.399255714792
150731,6347.982276967807
150732,13371.836052496072
150733,3575.2609904914566
150734,3251.8156398765364
150735,5360.255681432477
150736,2409.804323374234
150737,24702.577726227115
150738,14691.351597255598
150739,1834.7878828243875
150740,311.4843060041045
150741,4773.211196731354
150742,321.87727806301785
150743,672.5658113655725
150744,1431.600011955571
150745,1049.6695653808952
150746,2366.094516896242
150747,1063.6456474278511
150748,10042.049639391422
150749,1254.7951393426365
150750,1153.0672453125812
150751,6240.589153878019
150752,75901.63922573373
150753,9241.463655949134
150754,1172.9699660174224
150755,1286.9807000841165
150756,11563.596886930725
150757,21980.122633062296
150758,64969.174680408825
150759,353.63968407910954
150760,1482.6816016215682
150761,3357.2550422728245
150762,641.2920746609208
150763,12678.924261452878
150764,10642.839437036091
150765,2604.430020523754
150766,2366.3631208612105
150767,2631.9438552224324
150768,3846.6735111642893
150769,3123.486089057962
150770,848.6456255721619
150771,1267.433940857468
150772,30.546699148951976
150773,1578.2205033084583
150774,3350.274878670026
150775,2577.977900909085
150776,2447.61366753751
150777,14937.80137116738
150778,2776.930602119318
150779,1798.9390683902138
150780,15129.242609187535
150781,4584.107019565452
150782,32964.41584677309
150783,802.8948773549972
150784,2330.6435957964964
150785,11446.776627022817
150786,7887.369091033953
150787,1064.3402161711779
150788,20332.038615786307
150789,2700.2889248231595
150790,2729.5100306984123
150791,7463.21286438716
150792,939.4867315299821
150793,2617.222997602109
150794,5650.492005345549
150795,3124.8528361797125
150796,9044.509677867805
150797,4209.71782423697
150798,1864.8930733043517
150799,7443.4947395469735
150800,2117.7737626161206
150801,7624.573290405704
150802,858.2086577880838
150803,14849.96971141092
150804,6832.498217459546
150805,3718.1197072284376
150806,13092.15459419008
150807,5059.22340817136
150808,14848.183858031789
150809,2105.158276786248
150810,236.38262419158275
150811,890.4995537002346
150812,1391.1290825163633
150813,767.4844508944987
150814,1932.9440257479257
150815,1729.3337139121354
150816,1609.4488510501778
150817,22743.076826841312
150818,6959.165082500634
150819,823.2249046814131
150820,9535.729977448193
150821,6220.530708496317
150822,7586.974030917278
150823,2148.6591993128204
150824,1939.950402234395
150825,3315.079084541368
150826,3040.940201182182
150827,12055.225120826935
150828,12351.092515526505
150829,6164.531505727513
150830,1494.9165663636145
150831,1343.3960569853427
150832,8781.654720523806
150833,4608.419557535955
150834,7575.240210537418
150835,4513.033906736111
150836,12452.574898347848
150837,654.4623713955347
150838,532.8986672748522
150839,6515.010170260062
150840,6162.2885495083665
150841,1774.9037333430338
150842,842.4115024943553
150843,3257.389336309897
150844,2800.8432623624594
150845,5113.141032022356
150846,7544.1214668195735
150847,1418.2273421275931
150848,5781.663417173751
150849,1338.8191621780652
150850,11809.577954999197
150851,15412.706837906786
150852,15073.341789648339
150853,2557.8821373271467
150854,2764.6546035316796
150855,2958.375033300699
150856,1666.866181108498
150857,1113.5975703772547
150858,155.19928687974772
150859,10742.066410620926
150860,1372.776517267944
150861,1245.5903694012711
150862,1278.2821686009497
150863,3010.3926549340986
150864,4159.144401402581
150865,7999.301455809239
150866,263.8645729310698
150867,19653.25614495406
150868,5689.16101599081
150869,2717.831050687184
150870,1232.590987082037
150871,3261.132005279668
150872,1529.4871578491177
150873,4229.672360020299
150874,521.909664043493
150875,2679.037287623133
150876,1605.441969027397
150877,765.866995411309
150878,4771.593733894677
150879,10336.890840069147
150880,781.8558325809619
150881,172.13657133410914
150882,21222.57425527202
150883,1096.422058831978
150884,22167.127213584015
150885,14390.074929931536
150886,365.291378548783
150887,6999.293515088453
150888,1088.1160988430768
150889,1599.7497988593989
150890,6440.203122237783
150891,3836.4531966110762
150892,1195.0211851785318
150893,1394.0774424844583
150894,7691.66586333834
150895,966.7858086324009
150896,2739.017087031766
150897,16990.552722895925
150898,10023.763278236
150899,1613.4087811518107
150900,5892.4778551515665
150901,4424.421897544703
150902,575.9207055817844
150903,34679.25510722716
150904,1465.517153584891
150905,2197.45322563017
150906,9190.269585430387
150907,980.168916617467
150908,3163.914156720206
150909,926.6970953526699
150910,957.829144617797
150911,7072.448467179362
150912,5161.049703503542
150913,5520.772195803054
150914,3688.384365337204
150915,4237.78956749594
150916,1845.3253054519419
150917,9131.594764838475
150918,3550.391557128951
150919,893.0429093664891
150920,2602.976430864632
150921,1689.3451105556596
150922,3028.347100151116
150923,1528.3292192831025
150924,6664.918715089243
150925,329.2292368860275
150926,2427.6341771011353
150927,3458.7037002793613
150928,21279.96016404272
150929,4103.800127266814
150930,13473.478528382444
150931,7926.65720098242
150932,385.09569002502917
150933,7987.823950376426
150934,1895.4169301181505
150935,6246.8691208358405
150936,2137.0578697537157
150937,546.3653377757663
150938,1348.1646765740015
150939,5396.040145249546
150940,6262.892280719596
150941,5952.090140149352
150942,3634.491553663026
150943,1799.2082758106794
150944,10211.015335696979
150945,3212.247133009373
150946,1439.4555156397287
150947,4246.688045779674
150948,5061.726522657824
150949,78822.5088571432
150950,8142.32063608374
150951,6574.595971392906
150952,2765.6195910460215
150953,2215.0611620489226
150954,11208.049364175466
150955,8486.602185212934
150956,3024.502441882836
150957,10150.830366283908
150958,1016.2241508705423
150959,2292.3499933044573
150960,10761.454359930527
150961,1974.287124840224
150962,7584.720753726095
150963,2111.810137627413
150964,1388.4287150686741
150965,1146.3260985883187
150966,15864.285218428333
150967,4175.778740871237
150968,2451.9048437477804
150969,898.7108025572808
150970,1174.2872206981897
150971,2167.279045916419
150972,6383.93318867409
150973,9238.45079952772
150974,6772.753930722923
150975,10701.41986220528
150976,410.2812498915829
150977,14263.55218671265
150978,186.92023061490838
150979,338.7395480692634
150980,2710.6711743578276
150981,1523.2029839149043
150982,5982.809103036114
150983,1677.841147470882
150984,3821.928748420056
150985,34681.63264888465
150986,4451.899406975321
150987,2840.784574943935
150988,2511.7460887545512
150989,12140.817787111026
150990,3194.9130013134964
150991,5845.969246689334
150992,1130.3999753105504
150993,818.9405111981831
150994,1748.6583622680819
150995,4392.833656441509
150996,917.3556175928597
150997,5440.886371806191
150998,3211.788559485162
150999,9421.973872684237
151000,1015.2771757446485
151001,5923.0
151002,2575.2583974217496
151003,162.29928983113712
151004,5503.083401455829
151005,902.9368232416496
151006,7677.827566891851
151007,1924.6230248616098
151008,14225.68985233274
151009,1119.0762588492944
151010,257.780356716745
151011,4237.682096616718
151012,416.7184068653017
151013,11419.60082116523
151014,17274.857553894948
151015,1491.0801257526364
151016,2508.2848794968722
151017,1642.547446935287
151018,2719.584961461377
151019,4521.968452227491
151020,1680.9296682100803
151021,1055.4518365062697
151022,742.7339149475183
151023,4652.75602875356
151024,16382.136313988003
151025,2494.3917847212488
151026,5551.635080519747
151027,7270.358915159572
151028,2215.6693153363994
151029,5022.194555743856
151030,7057.697981966305
151031,554.3531751906862
151032,983.6120261015235
151033,13809.831677675369
151034,3127.807590777425
151035,1781.936815112866
151036,942.5683647943372
151037,626.6236929212798
151038,11917.101252619581
151039,670.8478948986547
151040,16442.66180293409
151041,1454.053342368531
151042,354.8967605241098
151043,148.27829491369727
151044,3412.2311445611435
151045,315.12185255283896
151046,10266.940686489308
151047,1147.7473342759947
151048,5782.753854925071
151049,441.20413408765035
151050,2492.409381410438
151051,20203.111230568466
151052,2110.1264212856786
151053,3223.9693365638996
151054,3447.727488792144
151055,555.9730420057456
151056,470.4846163694291
151057,5968.719302753894
151058,1567.0653738129422
151059,13954.8213531105
151060,4244.58490483791
151061,1792.0028079934877
151062,3617.982914313922
151063,8108.087157257595
151064,8445.389707467271
151065,905.1794417808096
151066,16317.552908231355
151067,8124.140318581661
151068,7778.370688929486
151069,616.2205390267336
151070,3537.105222020831
151071,11714.585280365041
151072,1902.9245661191037
151073,1908.8426297540977
151074,1218.1144992401828
151075,287.3529989571009
151076,932.5804080827056
151077,1390.2588086072255
151078,7887.462574896069
151079,2299.0797170207734
151080,3701.036034603644
151081,1006.5909074122853
151082,2531.490532624491
151083,12142.530044129118
151084,678.9055367443218
151085,1615.3829361304524
151086,4475.71484557658
151087,31256.400065932597
151088,977.3668869782455
151089,1588.788662449516
151090,5118.523897232839
151091,112.42162733941413
151092,1283.4627604060124
151093,9726.434660489631
151094,17026.128933728745
151095,5475.5478656419855
151096,1882.9384268856902
151097,5838.240934758086
151098,897.157140865231
151099,3212.5677882473256
151100,3134.782756067136
151101,1445.2833112081823
151102,23038.45311166341
151103,15870.61014538086
151104,1501.3492237566288
151105,816.9343680843999
151106,978.2770773421896
151107,18445.704491565662
151108,1518.5225387076127
151109,1661.2143959174819
151110,2207.555471091928
151111,196.89736412865258
151112,670.8028676887309
151113,5847.3586884059505
151114,394.69576293695764
151115,6381.476213963753
151116,4629.895469733343
151117,11152.558802533786
151118,1273.4616905069438
151119,23728.67020193008
151120,15705.812681612106
151121,4615.360421910445
151122,2546.4640543147507
151123,2787.03608999682
151124,5794.472321133155
151125,2580.1658410021073
151126,10553.256524418597
151127,6890.094905539227
151128,8119.41578655834
151129,244.8138784860529
151130,10508.69457727221
151131,6237.362190982309
151132,4371.642411374015
151133,2187.7174317540857
151134,8809.858766707806
151135,12583.212036430403
151136,3325.8783409029375
151137,1630.0686055893357
151138,22369.573273334066
151139,7620.574575855713
151140,5912.05681152482
151141,2398.2840656093367
151142,5256.505970456945
151143,1954.8201126264569
151144,1424.7898417508604
151145,11846.500181869556
151146,6550.994362191205
151147,5830.230864584759
151148,762.0184138053544
151149,1534.3434688390662
151150,3388.0897007217827
151151,2622.6265365369413
151152,2424.535148066013
151153,431.68766397402374
151154,1847.233153197712
151155,1236.0191109199366
151156,11220.534311537962
151157,10430.700944580145
151158,2449.87347116795
151159,564.9794281676642
151160,435.98380553332396
151161,8156.810962172092
151162,755.0671182006972
151163,2531.0628199301345
151164,263.36036442840015
151165,1469.0117038132976
151166,4859.463237601259
151167,7214.447447883516
151168,5370.346466971645
151169,15467.193460929382
151170,4871.439686733551
151171,10319.992894683915
151172,750.0773738308935
151173,1580.1238154295106
151174,2326.019631128207
151175,740.2273008568416
151176,6482.500075242411
151177,2553.650421389147
151178,882.3230173217462
151179,4654.626872838496
151180,11266.29872615977
151181,6283.463770906856
151182,896.8928960214866
151183,3618.9780185064456
151184,8147.449760287828
151185,12696.856787685352
151186,1154.116507556564
151187,2747.3166120529772
151188,23078.8942631151
151189,13562.215046375215
151190,1794.1559467249865
151191,1489.0123527119506
151192,3472.36374738602
151193,1093.9932859260616
151194,1920.4245733554394
151195,1248.0455276671055
151196,5011.774875304629
151197,2722.3954616922747
151198,623.3962653580732
151199,6748.831095340809
151200,7587.851888332041
151201,1292.4852453942667
151202,853.9971240910911
151203,2194.247810624395
151204,8411.242449260697
151205,33361.81478901868
151206,11429.221502092216
151207,11671.49939417117
151208,9812.566333410443
151209,1023.5284344726705
151210,940.0165730308129
151211,14851.984664327341
151212,9193.650165394902
151213,11737.002311872016
151214,9941.012643746544
151215,8259.770821412229
151216,8479.194589683282
151217,10541.474374139929
151218,281.32849165695427
151219,6861.83613478526
151220,929.1031441257371
151221,2598.3549989529915
151222,1317.65044762229
151223,24113.77447232383
151224,18037.3015339904
151225,1357.8030211230391
151226,1156.292965846437
151227,9604.950864653381
151228,4000.2356454199544
151229,344.2166800509944
151230,7017.2310842367115
151231,2412.552082204791
151232,13740.928693232258
151233,4511.207629744708
151234,4876.014280259839
151235,6440.887351046514
151236,2301.579210560483
151237,7938.058414174796
151238,1726.5893497806032
151239,2027.7855602243358
151240,12145.9478360256
151241,9069.851820737334
